,Ductal/Acinar_pancreatic,Acinar/Ductal_pancreatic,Ductal_pancreatic,Endocrine-Ngn3_pancreatic,Endocrine_pancreatic,Podocyte-like_pancreatic,Mesenchymal_pancreatic,Acinar_pancreatic,Proliferating_pancreatic
Atf5,0.12525111436843872,0.09054579585790634,0.10412779450416565,0.06144753471016884,0.1290651261806488,0.0,1.0370312929153442,0.08379611372947693,0.0
Il4i1,0.3599812984466553,0.3160657584667206,0.3060983717441559,0.18335221707820892,0.14459024369716644,0.5501965880393982,0.0,0.40731289982795715,0.7886177897453308
Tbc1d17,0.1622999906539917,0.22044415771961212,0.19547037780284882,0.18916630744934082,0.18862012028694153,0.0,0.0,0.15254896879196167,0.0
Akt1s1,0.7011814713478088,0.6920324563980103,0.5911428928375244,0.5838754773139954,0.6727269291877747,1.4197829961776733,1.0370312929153442,0.7451446652412415,0.691033124923706
Pnkp,0.1287963092327118,0.09384575486183167,0.10572656244039536,0.11086836457252502,0.1300535649061203,0.2559472918510437,0.0,0.11772184818983078,0.0
Ptov1,1.5285570621490479,1.485530138015747,1.423323631286621,1.8484723567962646,1.9123191833496094,2.2806527614593506,1.5350722074508667,1.3629274368286133,2.107966661453247
Med25,0.29164305329322815,0.25519049167633057,0.3025728762149811,0.23301485180854797,0.46998488903045654,0.4708254039287567,0.0,0.28640982508659363,0.31098634004592896
Fuz,0.09559212625026703,0.09195896983146667,0.0841534286737442,0.0364033505320549,0.09824590384960175,0.0,0.0,0.04623459652066231,0.0
Ap2a1,0.1557798534631729,0.08791282027959824,0.14652661979198456,0.2125449776649475,0.2817758321762085,0.0,1.0370312929153442,0.15549859404563904,0.0
Tsks,0.0,0.0,0.001405950984917581,0.0,0.0,0.0,0.0,0.001093282364308834,0.0
Cpt1c,0.04956667125225067,0.014383818954229355,0.01904124952852726,0.03438420966267586,0.05782891437411308,0.0,0.0,0.010927217081189156,0.24148458242416382
Prmt1,2.0555315017700195,1.8924214839935303,1.928321123123169,1.7170417308807373,1.5803821086883545,2.052279233932495,1.5350722074508667,2.0027318000793457,2.438751220703125
Bcl2l12,0.4386999309062958,0.43403899669647217,0.4690800905227661,0.12285934388637543,0.06219105422496796,0.0,0.0,0.38836678862571716,0.31098634004592896
Irf3,0.14350560307502747,0.1918482780456543,0.1867913007736206,0.24698927998542786,0.16910579800605774,0.4708254039287567,0.0,0.19446571171283722,0.0
Scaf1,0.12025567144155502,0.16055019199848175,0.1724734902381897,0.23400190472602844,0.13136523962020874,0.4244122803211212,1.0370312929153442,0.1516684591770172,0.0
Rras,0.021191218867897987,0.037195369601249695,0.06616096198558807,0.052111584693193436,0.020914660766720772,0.0,0.0,0.023040885105729103,0.0
Prr12,0.09458456933498383,0.0689992681145668,0.0674557164311409,0.0400753878057003,0.09338223934173584,0.0,0.0,0.05899009108543396,0.0
Prrg2,0.2601355016231537,0.2182186245918274,0.18586465716362,1.0050462484359741,1.008487343788147,1.0885707139968872,1.5350722074508667,0.13281913101673126,0.0
Nosip,0.22463852167129517,0.11508706957101822,0.16306307911872864,0.20488367974758148,0.19585749506950378,0.2559472918510437,0.0,0.12545481324195862,0.24148458242416382
Rcn3,0.6179841160774231,0.31627988815307617,0.35002395510673523,0.17996349930763245,0.30450838804244995,0.8684002161026001,1.5350722074508667,0.32437050342559814,0.47763141989707947
Fcgrt,0.021134676411747932,0.04344528540968895,0.09382718056440353,0.0156735647469759,0.020135462284088135,0.2559472918510437,1.5350722074508667,0.029021713882684708,0.24148458242416382
Rps11,3.699063539505005,3.3892982006073,3.255404233932495,2.825944423675537,2.496861219406128,3.4720067977905273,3.669631242752075,3.4071223735809326,2.356435775756836
Rpl13a,4.034381866455078,3.8588409423828125,3.522240400314331,3.0723397731781006,3.337346076965332,3.984933376312256,4.276838302612305,3.5408921241760254,3.7227509021759033
Flt3l,0.0,0.0,0.005281602498143911,0.0,0.015002291649580002,0.0,0.0,0.0,0.0
Aldh16a1,0.14875613152980804,0.1648970991373062,0.11426185816526413,0.06825395673513412,0.0508483462035656,0.5501965880393982,0.0,0.179945707321167,0.5524709224700928
Pih1d1,0.5644302368164062,0.37046942114830017,0.3668346107006073,0.196234330534935,0.19902153313159943,0.0,0.0,0.4572882056236267,0.691033124923706
Slc17a7,0.0,0.0034395847469568253,0.0,0.0459643229842186,0.0027983286418020725,0.0,0.0,0.0,0.0
Gfy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ccdc155,0.0,0.0,0.002945604035630822,0.01875506527721882,0.007787473499774933,0.0,0.0,0.0035669682547450066,0.0
Dkkl1,0.0,0.0051370710134506226,0.001436040154658258,0.010224045254290104,0.012985642068088055,0.0,0.0,0.0,0.0
Tead2,1.1269381046295166,0.8856813311576843,0.8187580108642578,0.8039745688438416,0.18001429736614227,1.1255336999893188,1.0370312929153442,0.9132717847824097,0.8490756154060364
Cd37,0.0,0.0,0.0017981744604185224,0.0,0.0,0.0,0.0,0.003279211698099971,0.0
Slc6a16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700039E15Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trpm4,0.04234040156006813,0.03599205240607262,0.04553302377462387,0.0,0.05033932253718376,0.0,0.0,0.03113696351647377,0.0
Hrc,0.004441681317985058,0.0,0.0,0.0,0.0,0.0,0.0,0.0010580712696537375,0.0
Ppfia3,0.013220023363828659,0.013979646377265453,0.013527994975447655,0.037745025008916855,0.02039453387260437,0.0,0.0,0.006088041700422764,0.0
Lin7b,0.0,0.0,0.0,0.0,0.018564864993095398,0.0,0.0,0.0,0.0
Snrnp70,1.0499682426452637,1.0052076578140259,0.8804230690002441,0.8982200622558594,0.888914942741394,0.7341958284378052,0.0,0.9654139876365662,0.3800467550754547
Kcna7,0.0,0.0,0.0,0.0,0.0014348903205245733,0.0,0.0,0.0,0.0
Ntf5,0.02001143805682659,0.0,0.001699846121482551,0.0,0.006707898341119289,0.4708254039287567,0.0,0.007488369010388851,0.0
Lhb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000831100856885314,0.0
Ruvbl2,0.6941510438919067,0.6352638006210327,0.4860081076622009,0.36537790298461914,0.3551003038883209,0.4708254039287567,1.0370312929153442,0.9351304769515991,0.614468514919281
Gys1,0.04099247604608536,0.02835909090936184,0.06069662421941757,0.03399353846907616,0.050316814333200455,0.2559472918510437,0.0,0.05001307278871536,0.0
Ftl1,3.8532907962799072,3.639523983001709,3.924872636795044,3.963047981262207,3.7772016525268555,3.9554624557495117,4.276838302612305,3.896929979324341,3.871699571609497
Bax,1.1992751359939575,0.8887568116188049,0.8487136960029602,1.4345818758010864,1.3920942544937134,1.8227665424346924,2.114243984222412,1.0296821594238281,1.938734531402588
Dhdh,0.004733695182949305,0.02138553187251091,0.01856592670083046,0.01098299864679575,0.008576277643442154,0.0,0.0,0.020167862996459007,0.0
Tulp2,0.053110521286726,0.04122782498598099,0.04674849659204483,0.07668617367744446,0.010960135608911514,0.0,0.0,0.01439159456640482,0.0
Nucb1,0.46256473660469055,0.5296874642372131,0.5050119757652283,0.34851980209350586,0.5947141647338867,1.0210219621658325,1.0370312929153442,0.43765929341316223,1.1073168516159058
Ppp1r15a,0.25096192955970764,0.30021098256111145,0.5789950489997864,0.2008994221687317,0.5174408555030823,0.0,1.0370312929153442,0.22708889842033386,0.0
Plekha4,0.020464878529310226,0.01849520206451416,0.026125365868210793,0.0,0.00946201104670763,0.0,0.0,0.0024224412627518177,0.0
Hsd17b14,0.0,0.0,0.003518693381920457,0.0,0.0,0.0,0.0,0.0020965714938938618,0.0
Bcat2,0.19330210983753204,0.33268100023269653,0.22778165340423584,0.018626371398568153,0.04641241952776909,0.2559472918510437,0.0,0.6200435757637024,0.8172876834869385
Fgf21,0.0,0.0,0.0,0.020168732851743698,0.0038847581017762423,0.0,0.0,0.0010664317524060607,0.0
Fut1,0.011331070214509964,0.013514072634279728,0.007349164225161076,0.10544349253177643,0.012093568220734596,0.0,0.0,0.0021180848125368357,0.0
Izumo1,0.006166048347949982,0.0,0.0010871919803321362,0.0,0.0012465931940823793,0.0,0.0,0.0,0.0
Rasip1,0.056338123977184296,0.026824701577425003,0.027140023186802864,0.0,0.03083002008497715,0.0,0.0,0.02003987319767475,0.24148458242416382
Mamstr,0.03792392462491989,0.004918505437672138,0.013640030287206173,0.04319779574871063,0.036718521267175674,0.0,0.0,0.011465810239315033,0.0
Fut2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sec1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ntn5,0.0,0.0,0.0017274771817028522,0.0,0.0,0.0,0.0,0.0012158945901319385,0.0
Car11,0.0052740368992090225,0.0,0.009829790331423283,0.021549832075834274,0.05205697938799858,0.0,0.0,0.005165375303477049,0.0
Dbp,0.08706795424222946,0.09160710126161575,0.11656917631626129,0.009281497448682785,0.1266704499721527,0.726772665977478,0.0,0.04000486433506012,0.0
